transaction_id,transaction_timestamp,customer_id,full_name,customer_master_country,country_risk_level,customer_segment,kyc_status,customer_master_pep_flag,account_id,account_type,account_status,merchant_id,merchant_name,merchant_category,merchant_country,merchant_country_risk_level,amount,currency,channel,transaction_type,status,cross_border_flag,high_amount_flag,unusual_hour_flag,high_risk_category_flag,high_risk_country_flag,kyc_issue_flag,pep_flag,watchlist_match_flag,watchlist_type,watchlist_risk_reason,suspicious_label,rule_based_risk_score,risk_band,alert_priority,should_create_alert,reason_codes,reason_count,scored_at
TXN00002073,2026-01-13 08:05:52,CUST000757,Lucas Clarke,Nigeria,High,Retail,Verified,0,ACC000964,Current,Active,MER000143,Cash Withdrawal Merchant 143,Cash Withdrawal,Netherlands,Low,26.64,GBP,ATM,Purchase,Completed,1,0,0,1,1,0,0,1,Dummy Sanctions,Merchant category under dummy review,1,100,Critical,P1,1,WATCHLIST_MATCH; HIGH_RISK_COUNTRY; HIGH_RISK_MERCHANT_CATEGORY; CROSS_BORDER_TRANSACTION; ELEVATED_MERCHANT_CATEGORY; CHANNEL_MONITORING_FLAG; WATCHLIST_CROSS_BORDER_COMBINATION,7,2026-07-11T20:43:40
TXN00009237,2026-02-06 21:05:44,CUST000188,Leo Davies,Nigeria,High,Retail,Verified,0,ACC000967,Current,Active,MER000185,Gambling Merchant 185,Gambling,United States,Low,25.13,GBP,E-Commerce,Purchase,Completed,1,0,0,1,1,0,0,1,Dummy Sanctions,Merchant appears on dummy watchlist,1,100,Critical,P1,1,WATCHLIST_MATCH; HIGH_RISK_COUNTRY; HIGH_RISK_MERCHANT_CATEGORY; CROSS_BORDER_TRANSACTION; SENSITIVE_MERCHANT_CATEGORY; WATCHLIST_CROSS_BORDER_COMBINATION,6,2026-07-11T20:43:40
TXN00008573,2026-01-26 06:59:41,CUST000030,Leo Wilson,Nigeria,High,Retail,Verified,0,ACC000026,Current,Active,MER000143,Cash Withdrawal Merchant 143,Cash Withdrawal,Netherlands,Low,24.86,GBP,API,Purchase,Completed,1,0,0,1,1,0,0,1,Dummy Sanctions,Merchant category under dummy review,1,100,Critical,P1,1,WATCHLIST_MATCH; HIGH_RISK_COUNTRY; HIGH_RISK_MERCHANT_CATEGORY; CROSS_BORDER_TRANSACTION; ELEVATED_MERCHANT_CATEGORY; CHANNEL_MONITORING_FLAG; WATCHLIST_CROSS_BORDER_COMBINATION,7,2026-07-11T20:43:40
TXN00001423,2026-04-30 11:42:36,CUST000741,Grace Wright,Turkey,High,Retail,Verified,0,ACC000135,Current,Active,MER000202,Cash Withdrawal Merchant 202,Cash Withdrawal,Germany,Low,24.54,GBP,ATM,Purchase,Completed,1,0,0,1,1,0,0,1,Internal High Risk,Name appears on dummy watchlist,1,100,Critical,P1,1,WATCHLIST_MATCH; HIGH_RISK_COUNTRY; HIGH_RISK_MERCHANT_CATEGORY; CROSS_BORDER_TRANSACTION; ELEVATED_MERCHANT_CATEGORY; CHANNEL_MONITORING_FLAG; WATCHLIST_CROSS_BORDER_COMBINATION,7,2026-07-11T20:43:40
TXN00008996,2026-03-08 08:02:40,CUST000151,Ali Wilson,United Arab Emirates,Medium,Retail,Pending Review,1,ACC000878,Current,Active,MER000015,Money Transfer Merchant 015,Money Transfer,Nigeria,High,23.01,GBP,Card Present,Purchase,Completed,1,0,0,1,1,1,1,0,,,1,100,Critical,P1,1,PEP_CUSTOMER; KYC_ISSUE; HIGH_RISK_COUNTRY; HIGH_RISK_MERCHANT_CATEGORY; CROSS_BORDER_TRANSACTION; SENSITIVE_MERCHANT_CATEGORY,6,2026-07-11T20:43:40
TXN00004729,2026-06-22 18:11:08,CUST000033,Amelia Wright,India,Medium,Retail,Pending Review,0,ACC001275,Current,Active,MER000143,Cash Withdrawal Merchant 143,Cash Withdrawal,Netherlands,Low,22.28,GBP,ATM,Refund,Completed,1,0,0,1,0,1,0,1,Dummy Sanctions,Merchant category under dummy review,1,100,Critical,P1,1,WATCHLIST_MATCH; KYC_ISSUE; HIGH_RISK_MERCHANT_CATEGORY; CROSS_BORDER_TRANSACTION; ELEVATED_MERCHANT_CATEGORY; CHANNEL_MONITORING_FLAG; WATCHLIST_CROSS_BORDER_COMBINATION,7,2026-07-11T20:43:40
TXN00008127,2026-05-12 05:30:32,CUST000412,Oliver Green,Netherlands,Low,Retail,Verified,0,ACC000680,Current,Active,MER000006,Money Transfer Merchant 006,Money Transfer,Nigeria,High,21.98,GBP,Card Present,Purchase,Completed,1,0,0,1,1,0,0,1,Dummy PEP,Name appears on dummy watchlist,1,100,Critical,P1,1,WATCHLIST_MATCH; HIGH_RISK_COUNTRY; HIGH_RISK_MERCHANT_CATEGORY; CROSS_BORDER_TRANSACTION; SENSITIVE_MERCHANT_CATEGORY; WATCHLIST_CROSS_BORDER_COMBINATION,6,2026-07-11T20:43:40
TXN00005217,2026-02-19 06:13:57,CUST000814,Adam Brown,Spain,Low,Retail,Pending Review,0,ACC000974,Current,Active,MER000185,Gambling Merchant 185,Gambling,United States,Low,21.62,GBP,Branch,Purchase,Pending,1,0,0,1,0,1,0,1,Dummy Sanctions,Merchant appears on dummy watchlist,1,100,Critical,P1,1,WATCHLIST_MATCH; KYC_ISSUE; HIGH_RISK_MERCHANT_CATEGORY; CROSS_BORDER_TRANSACTION; SENSITIVE_MERCHANT_CATEGORY; WATCHLIST_CROSS_BORDER_COMBINATION,6,2026-07-11T20:43:40
TXN00006430,2026-03-03 13:33:56,CUST000536,Sophia Wilson,United States,Low,Retail,Pending Review,1,ACC000531,Current,Active,MER000007,Fuel Merchant 007,Fuel,France,Low,18.81,GBP,Branch,Purchase,Completed,1,0,0,0,0,1,1,1,Internal High Risk,Merchant category under dummy review,1,100,Critical,P1,1,WATCHLIST_MATCH; PEP_CUSTOMER; KYC_ISSUE; CROSS_BORDER_TRANSACTION; WATCHLIST_CROSS_BORDER_COMBINATION,5,2026-07-11T20:43:40
TXN00002354,2026-01-19 15:08:17,CUST000879,Fatima Hussain,Turkey,High,Retail,Pending Review,0,ACC000550,Current,Active,MER000098,Money Transfer Merchant 098,Money Transfer,France,Low,18.35,GBP,Card Present,Purchase,Completed,1,0,0,1,1,1,0,1,Internal High Risk,Merchant appears on dummy watchlist,1,100,Critical,P1,1,WATCHLIST_MATCH; KYC_ISSUE; HIGH_RISK_COUNTRY; HIGH_RISK_MERCHANT_CATEGORY; CROSS_BORDER_TRANSACTION; SENSITIVE_MERCHANT_CATEGORY; WATCHLIST_CROSS_BORDER_COMBINATION,7,2026-07-11T20:43:40
TXN00001515,2026-03-14 14:18:41,CUST000679,Hannah Taylor,Nigeria,High,Retail,Verified,0,ACC000300,Current,Active,MER000189,Cash Withdrawal Merchant 189,Cash Withdrawal,Turkey,High,16.28,GBP,API,Cash Withdrawal,Completed,1,0,0,1,1,0,0,1,Dummy Sanctions,Internal high-risk dummy case,1,100,Critical,P1,1,WATCHLIST_MATCH; HIGH_RISK_COUNTRY; HIGH_RISK_MERCHANT_CATEGORY; CROSS_BORDER_TRANSACTION; ELEVATED_MERCHANT_CATEGORY; CHANNEL_MONITORING_FLAG; WATCHLIST_CROSS_BORDER_COMBINATION,7,2026-07-11T20:43:40
TXN00002019,2026-02-03 03:16:33,CUST000493,Adam Ahmed,Nigeria,High,Retail,Verified,0,ACC000494,Current,Active,MER000143,Cash Withdrawal Merchant 143,Cash Withdrawal,Netherlands,Low,14.85,USD,ATM,Transfer,Completed,1,0,1,1,1,0,0,1,Dummy Sanctions,Merchant category under dummy review,1,100,Critical,P1,1,WATCHLIST_MATCH; HIGH_RISK_COUNTRY; HIGH_RISK_MERCHANT_CATEGORY; CROSS_BORDER_TRANSACTION; UNUSUAL_HOUR_ACTIVITY; ELEVATED_MERCHANT_CATEGORY; CHANNEL_MONITORING_FLAG; WATCHLIST_CROSS_BORDER_COMBINATION,8,2026-07-11T20:43:40
TXN00003234,2026-05-23 05:11:10,CUST000679,Hannah Taylor,Nigeria,High,Retail,Verified,0,ACC000579,Current,Active,MER000013,Crypto Exchange Merchant 013,Crypto Exchange,Canada,Low,11.55,GBP,API,Purchase,Completed,1,0,0,1,1,0,0,1,Dummy Sanctions,Internal high-risk dummy case,1,100,Critical,P1,1,WATCHLIST_MATCH; HIGH_RISK_COUNTRY; HIGH_RISK_MERCHANT_CATEGORY; CROSS_BORDER_TRANSACTION; SENSITIVE_MERCHANT_CATEGORY; CHANNEL_MONITORING_FLAG; WATCHLIST_CROSS_BORDER_COMBINATION,7,2026-07-11T20:43:40
TXN00009871,2026-06-19 07:30:04,CUST000897,Fatima Green,Turkey,High,Retail,Verified,0,ACC000923,Business,Active,MER000098,Money Transfer Merchant 098,Money Transfer,France,Low,11.05,GBP,E-Commerce,Purchase,Completed,1,0,0,1,1,0,0,1,Internal High Risk,Merchant appears on dummy watchlist,1,100,Critical,P1,1,WATCHLIST_MATCH; HIGH_RISK_COUNTRY; HIGH_RISK_MERCHANT_CATEGORY; CROSS_BORDER_TRANSACTION; SENSITIVE_MERCHANT_CATEGORY; WATCHLIST_CROSS_BORDER_COMBINATION,6,2026-07-11T20:43:40
TXN00009999,2026-04-10 22:49:21,CUST000679,Hannah Taylor,Nigeria,High,Retail,Verified,0,ACC001083,Savings,Active,MER000215,Crypto Exchange Merchant 215,Crypto Exchange,Spain,Low,10.56,GBP,ATM,Purchase,Completed,1,0,0,1,1,0,0,1,Dummy Sanctions,Internal high-risk dummy case,1,100,Critical,P1,1,WATCHLIST_MATCH; HIGH_RISK_COUNTRY; HIGH_RISK_MERCHANT_CATEGORY; CROSS_BORDER_TRANSACTION; SENSITIVE_MERCHANT_CATEGORY; CHANNEL_MONITORING_FLAG; WATCHLIST_CROSS_BORDER_COMBINATION,7,2026-07-11T20:43:40
TXN00006127,2026-01-15 05:13:15,CUST000012,Maya Walker,Spain,Low,Retail,Failed,0,ACC001034,Savings,Active,MER000061,Crypto Exchange Merchant 061,Crypto Exchange,Germany,Low,9.45,GBP,Mobile Banking,Purchase,Completed,1,0,0,1,0,1,0,1,Dummy Sanctions,Merchant category under dummy review,1,100,Critical,P1,1,WATCHLIST_MATCH; KYC_ISSUE; HIGH_RISK_MERCHANT_CATEGORY; CROSS_BORDER_TRANSACTION; SENSITIVE_MERCHANT_CATEGORY; WATCHLIST_CROSS_BORDER_COMBINATION,6,2026-07-11T20:43:40
TXN00007456,2026-04-13 19:24:26,CUST000755,Hannah Ahmed,Nigeria,High,SME,Verified,0,ACC000666,Savings,Active,MER000098,Money Transfer Merchant 098,Money Transfer,France,Low,7.27,GBP,Mobile Banking,Transfer,Completed,1,0,0,1,1,0,0,1,Internal High Risk,Merchant appears on dummy watchlist,1,100,Critical,P1,1,WATCHLIST_MATCH; HIGH_RISK_COUNTRY; HIGH_RISK_MERCHANT_CATEGORY; CROSS_BORDER_TRANSACTION; SENSITIVE_MERCHANT_CATEGORY; WATCHLIST_CROSS_BORDER_COMBINATION,6,2026-07-11T20:43:40
TXN00008766,2026-01-19 16:36:52,CUST000536,Sophia Wilson,United States,Low,Retail,Pending Review,1,ACC000531,Current,Active,MER000198,Pharmacy Merchant 198,Pharmacy,Turkey,High,6.8,EUR,Mobile Banking,Purchase,Completed,1,0,0,0,1,1,1,1,Dummy Sanctions,Merchant appears on dummy watchlist,1,100,Critical,P1,1,WATCHLIST_MATCH; PEP_CUSTOMER; KYC_ISSUE; HIGH_RISK_COUNTRY; CROSS_BORDER_TRANSACTION; WATCHLIST_CROSS_BORDER_COMBINATION,6,2026-07-11T20:43:40
TXN00000598,2026-03-29 16:51:57,CUST000390,Ethan Robinson,Nigeria,High,Retail,Verified,0,ACC000777,Current,Active,MER000061,Crypto Exchange Merchant 061,Crypto Exchange,Germany,Low,6.74,EUR,Mobile Banking,Purchase,Completed,1,0,0,1,1,0,0,1,Dummy Sanctions,Merchant category under dummy review,1,100,Critical,P1,1,WATCHLIST_MATCH; HIGH_RISK_COUNTRY; HIGH_RISK_MERCHANT_CATEGORY; CROSS_BORDER_TRANSACTION; SENSITIVE_MERCHANT_CATEGORY; WATCHLIST_CROSS_BORDER_COMBINATION,6,2026-07-11T20:43:40
TXN00007700,2026-02-25 08:26:07,CUST000032,Amelia Brown,Turkey,High,SME,Verified,0,ACC000901,Current,Active,MER000098,Money Transfer Merchant 098,Money Transfer,France,Low,6.58,GBP,API,Purchase,Completed,1,0,0,1,1,0,0,1,Internal High Risk,Merchant appears on dummy watchlist,1,100,Critical,P1,1,WATCHLIST_MATCH; HIGH_RISK_COUNTRY; HIGH_RISK_MERCHANT_CATEGORY; CROSS_BORDER_TRANSACTION; SENSITIVE_MERCHANT_CATEGORY; CHANNEL_MONITORING_FLAG; WATCHLIST_CROSS_BORDER_COMBINATION,7,2026-07-11T20:43:40
TXN00006605,2026-01-21 05:56:35,CUST000860,Sophia Green,Turkey,High,Retail,Verified,0,ACC001066,Current,Active,MER000039,Gambling Merchant 039,Gambling,Canada,Low,6.52,GBP,API,Cash Withdrawal,Completed,1,0,0,1,1,0,0,1,Dummy PEP,Internal high-risk dummy case,1,100,Critical,P1,1,WATCHLIST_MATCH; HIGH_RISK_COUNTRY; HIGH_RISK_MERCHANT_CATEGORY; CROSS_BORDER_TRANSACTION; SENSITIVE_MERCHANT_CATEGORY; CHANNEL_MONITORING_FLAG; WATCHLIST_CROSS_BORDER_COMBINATION,7,2026-07-11T20:43:40
TXN00009253,2026-06-09 16:23:01,CUST000043,Isabella Brown,Turkey,High,Retail,Verified,0,ACC001054,Current,Active,MER000185,Gambling Merchant 185,Gambling,United States,Low,4.67,GBP,Card Present,Purchase,Completed,1,0,0,1,1,0,0,1,Dummy Sanctions,Merchant appears on dummy watchlist,1,100,Critical,P1,1,WATCHLIST_MATCH; HIGH_RISK_COUNTRY; HIGH_RISK_MERCHANT_CATEGORY; CROSS_BORDER_TRANSACTION; SENSITIVE_MERCHANT_CATEGORY; WATCHLIST_CROSS_BORDER_COMBINATION,6,2026-07-11T20:43:40
TXN00005646,2026-04-08 03:36:32,CUST000999,Daniel Robinson,Spain,Low,Retail,Pending Review,0,ACC000251,Current,Active,MER000061,Crypto Exchange Merchant 061,Crypto Exchange,Germany,Low,3.96,EUR,API,Purchase,Failed,1,0,1,1,0,1,0,1,Dummy Sanctions,Merchant category under dummy review,1,100,Critical,P1,1,WATCHLIST_MATCH; KYC_ISSUE; HIGH_RISK_MERCHANT_CATEGORY; CROSS_BORDER_TRANSACTION; UNUSUAL_HOUR_ACTIVITY; SENSITIVE_MERCHANT_CATEGORY; CHANNEL_MONITORING_FLAG; NON_STANDARD_TRANSACTION_STATUS; WATCHLIST_CROSS_BORDER_COMBINATION,9,2026-07-11T20:43:40
TXN00001530,2026-04-26 01:52:20,CUST000637,Isabella Wright,Turkey,High,Retail,Verified,0,ACC000596,Current,Active,MER000098,Money Transfer Merchant 098,Money Transfer,France,Low,3.45,GBP,Branch,Purchase,Completed,1,0,1,1,1,0,0,1,Internal High Risk,Merchant appears on dummy watchlist,1,100,Critical,P1,1,WATCHLIST_MATCH; HIGH_RISK_COUNTRY; HIGH_RISK_MERCHANT_CATEGORY; CROSS_BORDER_TRANSACTION; UNUSUAL_HOUR_ACTIVITY; SENSITIVE_MERCHANT_CATEGORY; WATCHLIST_CROSS_BORDER_COMBINATION,7,2026-07-11T20:43:40
TXN00001113,2026-04-06 15:55:45,CUST000112,Daniel Thomas,Canada,Low,Retail,Pending Review,0,ACC001103,Current,Active,MER000061,Crypto Exchange Merchant 061,Crypto Exchange,Germany,Low,3.01,GBP,Branch,Purchase,Completed,1,0,0,1,0,1,0,1,Dummy Sanctions,Merchant category under dummy review,1,100,Critical,P1,1,WATCHLIST_MATCH; KYC_ISSUE; HIGH_RISK_MERCHANT_CATEGORY; CROSS_BORDER_TRANSACTION; SENSITIVE_MERCHANT_CATEGORY; WATCHLIST_CROSS_BORDER_COMBINATION,6,2026-07-11T20:43:40
TXN00009097,2026-03-25 21:07:55,CUST000517,Mia Wilson,Canada,Low,Retail,Failed,0,ACC000973,Current,Active,MER000143,Cash Withdrawal Merchant 143,Cash Withdrawal,Netherlands,Low,87.25,GBP,Branch,Purchase,Completed,1,0,0,1,0,1,0,1,Dummy Sanctions,Merchant category under dummy review,1,99,Critical,P1,1,WATCHLIST_MATCH; KYC_ISSUE; HIGH_RISK_MERCHANT_CATEGORY; CROSS_BORDER_TRANSACTION; ELEVATED_MERCHANT_CATEGORY; WATCHLIST_CROSS_BORDER_COMBINATION,6,2026-07-11T20:43:40
TXN00008891,2026-05-25 22:21:15,CUST000661,Aisha Ahmed,Canada,Low,Retail,Pending Review,0,ACC000996,Current,Active,MER000172,Luxury Goods Merchant 172,Luxury Goods,India,Medium,14.52,GBP,Branch,Purchase,Completed,1,0,0,1,0,1,0,1,Internal High Risk,Internal high-risk dummy case,1,99,Critical,P1,1,WATCHLIST_MATCH; KYC_ISSUE; HIGH_RISK_MERCHANT_CATEGORY; CROSS_BORDER_TRANSACTION; ELEVATED_MERCHANT_CATEGORY; WATCHLIST_CROSS_BORDER_COMBINATION,6,2026-07-11T20:43:40
TXN00003808,2026-04-11 03:21:49,CUST000982,Fatima Davies,United Kingdom,Low,Retail,Verified,0,ACC001002,Current,Active,MER000061,Crypto Exchange Merchant 061,Crypto Exchange,Germany,Low,325.09,GBP,ATM,Purchase,Completed,1,0,1,1,0,0,0,1,Dummy Sanctions,Merchant category under dummy review,1,98,Critical,P1,1,WATCHLIST_MATCH; HIGH_RISK_MERCHANT_CATEGORY; CROSS_BORDER_TRANSACTION; UNUSUAL_HOUR_ACTIVITY; SENSITIVE_MERCHANT_CATEGORY; CHANNEL_MONITORING_FLAG; WATCHLIST_CROSS_BORDER_COMBINATION,7,2026-07-11T20:43:40
TXN00006277,2026-06-25 00:51:12,CUST000461,Maya Clarke,Spain,Low,Retail,Verified,0,ACC000935,Current,Active,MER000061,Crypto Exchange Merchant 061,Crypto Exchange,Germany,Low,172.65,USD,API,Purchase,Completed,1,0,1,1,0,0,0,1,Dummy Sanctions,Merchant category under dummy review,1,98,Critical,P1,1,WATCHLIST_MATCH; HIGH_RISK_MERCHANT_CATEGORY; CROSS_BORDER_TRANSACTION; UNUSUAL_HOUR_ACTIVITY; SENSITIVE_MERCHANT_CATEGORY; CHANNEL_MONITORING_FLAG; WATCHLIST_CROSS_BORDER_COMBINATION,7,2026-07-11T20:43:40
TXN00008528,2026-01-20 02:45:52,CUST001000,Hannah Hussain,Germany,Low,Private Banking,Pending Review,0,ACC001152,Current,Active,MER000061,Crypto Exchange Merchant 061,Crypto Exchange,Germany,Low,151.44,GBP,API,Transfer,Completed,0,0,1,1,0,1,0,1,Dummy Sanctions,Merchant category under dummy review,1,98,Critical,P1,1,WATCHLIST_MATCH; KYC_ISSUE; HIGH_RISK_MERCHANT_CATEGORY; UNUSUAL_HOUR_ACTIVITY; SENSITIVE_MERCHANT_CATEGORY; CHANNEL_MONITORING_FLAG,6,2026-07-11T20:43:40
TXN00008599,2026-01-29 01:47:28,CUST000576,Mia Miller,United Arab Emirates,Medium,Retail,Verified,0,ACC000808,Current,Active,MER000061,Crypto Exchange Merchant 061,Crypto Exchange,Germany,Low,72.57,USD,ATM,Transfer,Completed,1,0,1,1,0,0,0,1,Dummy Sanctions,Merchant category under dummy review,1,98,Critical,P1,1,WATCHLIST_MATCH; HIGH_RISK_MERCHANT_CATEGORY; CROSS_BORDER_TRANSACTION; UNUSUAL_HOUR_ACTIVITY; SENSITIVE_MERCHANT_CATEGORY; CHANNEL_MONITORING_FLAG; WATCHLIST_CROSS_BORDER_COMBINATION,7,2026-07-11T20:43:40
TXN00007000,2026-05-26 00:02:25,CUST000446,Amelia Walker,United States,Low,SME,Verified,0,ACC000752,Current,Active,MER000061,Crypto Exchange Merchant 061,Crypto Exchange,Germany,Low,70.03,GBP,ATM,Purchase,Completed,1,0,1,1,0,0,0,1,Dummy Sanctions,Merchant category under dummy review,1,98,Critical,P1,1,WATCHLIST_MATCH; HIGH_RISK_MERCHANT_CATEGORY; CROSS_BORDER_TRANSACTION; UNUSUAL_HOUR_ACTIVITY; SENSITIVE_MERCHANT_CATEGORY; CHANNEL_MONITORING_FLAG; WATCHLIST_CROSS_BORDER_COMBINATION,7,2026-07-11T20:43:40
TXN00000418,2026-06-16 02:02:05,CUST000701,Sophia Ali,Italy,Low,Retail,Verified,0,ACC000172,Current,Active,MER000185,Gambling Merchant 185,Gambling,United States,Low,53.74,EUR,API,Purchase,Completed,1,0,1,1,0,0,0,1,Dummy Sanctions,Merchant appears on dummy watchlist,1,98,Critical,P1,1,WATCHLIST_MATCH; HIGH_RISK_MERCHANT_CATEGORY; CROSS_BORDER_TRANSACTION; UNUSUAL_HOUR_ACTIVITY; SENSITIVE_MERCHANT_CATEGORY; CHANNEL_MONITORING_FLAG; WATCHLIST_CROSS_BORDER_COMBINATION,7,2026-07-11T20:43:40
TXN00008897,2026-02-11 17:52:10,CUST000760,James Robinson,Nigeria,High,SME,Pending Review,0,ACC000340,Current,Active,MER000198,Pharmacy Merchant 198,Pharmacy,Turkey,High,47.9,EUR,API,Purchase,Completed,1,0,0,0,1,1,0,1,Dummy Sanctions,Merchant appears on dummy watchlist,1,98,Critical,P1,1,WATCHLIST_MATCH; KYC_ISSUE; HIGH_RISK_COUNTRY; CROSS_BORDER_TRANSACTION; CHANNEL_MONITORING_FLAG; WATCHLIST_CROSS_BORDER_COMBINATION,6,2026-07-11T20:43:40
TXN00002394,2026-03-17 03:40:20,CUST000412,Oliver Green,Netherlands,Low,Retail,Verified,0,ACC000638,Savings,Active,MER000093,Money Transfer Merchant 093,Money Transfer,Spain,Low,36.1,GBP,API,Transfer,Completed,1,0,1,1,0,0,0,1,Dummy PEP,Name appears on dummy watchlist,1,98,Critical,P1,1,WATCHLIST_MATCH; HIGH_RISK_MERCHANT_CATEGORY; CROSS_BORDER_TRANSACTION; UNUSUAL_HOUR_ACTIVITY; SENSITIVE_MERCHANT_CATEGORY; CHANNEL_MONITORING_FLAG; WATCHLIST_CROSS_BORDER_COMBINATION,7,2026-07-11T20:43:40
TXN00001646,2026-07-06 00:50:26,CUST000638,Maya Young,Spain,Low,SME,Verified,0,ACC000824,Business,Active,MER000098,Money Transfer Merchant 098,Money Transfer,France,Low,33.43,GBP,E-Commerce,Purchase,Failed,1,0,1,1,0,0,0,1,Internal High Risk,Merchant appears on dummy watchlist,1,98,Critical,P1,1,WATCHLIST_MATCH; HIGH_RISK_MERCHANT_CATEGORY; CROSS_BORDER_TRANSACTION; UNUSUAL_HOUR_ACTIVITY; SENSITIVE_MERCHANT_CATEGORY; NON_STANDARD_TRANSACTION_STATUS; WATCHLIST_CROSS_BORDER_COMBINATION,7,2026-07-11T20:43:40
TXN00009100,2026-03-29 22:57:32,CUST000631,Lucas Wright,Nigeria,High,Retail,Failed,0,ACC000627,Current,Active,MER000007,Fuel Merchant 007,Fuel,France,Low,19.84,EUR,API,Refund,Completed,1,0,0,0,1,1,0,1,Internal High Risk,Merchant category under dummy review,1,98,Critical,P1,1,WATCHLIST_MATCH; KYC_ISSUE; HIGH_RISK_COUNTRY; CROSS_BORDER_TRANSACTION; CHANNEL_MONITORING_FLAG; WATCHLIST_CROSS_BORDER_COMBINATION,6,2026-07-11T20:43:40
TXN00009666,2026-02-17 00:45:03,CUST000514,Leo Hall,Pakistan,Medium,Retail,Verified,0,ACC001198,Business,Active,MER000098,Money Transfer Merchant 098,Money Transfer,France,Low,17.91,GBP,ATM,Transfer,Completed,1,0,1,1,0,0,0,1,Dummy PEP,Name appears on dummy watchlist,1,98,Critical,P1,1,WATCHLIST_MATCH; HIGH_RISK_MERCHANT_CATEGORY; CROSS_BORDER_TRANSACTION; UNUSUAL_HOUR_ACTIVITY; SENSITIVE_MERCHANT_CATEGORY; CHANNEL_MONITORING_FLAG; WATCHLIST_CROSS_BORDER_COMBINATION,7,2026-07-11T20:43:40
TXN00005929,2026-01-12 04:25:34,CUST000193,Ali Hussain,Spain,Low,Corporate,Verified,0,ACC000584,Savings,Active,MER000185,Gambling Merchant 185,Gambling,United States,Low,8.35,GBP,API,Purchase,Completed,1,0,1,1,0,0,0,1,Dummy Sanctions,Merchant appears on dummy watchlist,1,98,Critical,P1,1,WATCHLIST_MATCH; HIGH_RISK_MERCHANT_CATEGORY; CROSS_BORDER_TRANSACTION; UNUSUAL_HOUR_ACTIVITY; SENSITIVE_MERCHANT_CATEGORY; CHANNEL_MONITORING_FLAG; WATCHLIST_CROSS_BORDER_COMBINATION,7,2026-07-11T20:43:40
TXN00000539,2026-05-25 00:27:02,CUST000823,Aisha Wilson,United Arab Emirates,Medium,Retail,Verified,0,ACC000553,Savings,Active,MER000098,Money Transfer Merchant 098,Money Transfer,France,Low,5.64,USD,API,Transfer,Completed,1,0,1,1,0,0,0,1,Internal High Risk,Merchant appears on dummy watchlist,1,98,Critical,P1,1,WATCHLIST_MATCH; HIGH_RISK_MERCHANT_CATEGORY; CROSS_BORDER_TRANSACTION; UNUSUAL_HOUR_ACTIVITY; SENSITIVE_MERCHANT_CATEGORY; CHANNEL_MONITORING_FLAG; WATCHLIST_CROSS_BORDER_COMBINATION,7,2026-07-11T20:43:40
TXN00006250,2026-02-19 07:06:00,CUST000163,James Miller,United Arab Emirates,Medium,Corporate,Verified,1,ACC000890,Savings,Active,MER000198,Pharmacy Merchant 198,Pharmacy,Turkey,High,4.82,GBP,Branch,Cash Withdrawal,Completed,1,0,0,0,1,0,1,1,Dummy Sanctions,Merchant appears on dummy watchlist,1,98,Critical,P1,1,WATCHLIST_MATCH; PEP_CUSTOMER; HIGH_RISK_COUNTRY; CROSS_BORDER_TRANSACTION; WATCHLIST_CROSS_BORDER_COMBINATION,5,2026-07-11T20:43:40
TXN00001014,2026-03-14 21:05:57,CUST000419,Sophia Thomas,Netherlands,Low,Retail,Pending Review,0,ACC000192,Current,Closed,MER000172,Luxury Goods Merchant 172,Luxury Goods,India,Medium,6024.79,GBP,API,Transfer,Completed,1,1,0,1,0,1,0,0,,,1,97,Critical,P1,1,KYC_ISSUE; HIGH_RISK_MERCHANT_CATEGORY; HIGH_AMOUNT_TRANSACTION; VERY_HIGH_AMOUNT; CROSS_BORDER_TRANSACTION; ELEVATED_MERCHANT_CATEGORY; CHANNEL_MONITORING_FLAG; HIGH_AMOUNT_CROSS_BORDER_COMBINATION,8,2026-07-11T20:43:40
TXN00007429,2026-06-06 15:33:15,CUST000291,Adam Patel,Germany,Low,Retail,Pending Review,1,ACC000076,Savings,Active,MER000189,Cash Withdrawal Merchant 189,Cash Withdrawal,Turkey,High,89.29,GBP,Mobile Banking,Purchase,Completed,1,0,0,1,1,1,1,0,,,1,97,Critical,P1,1,PEP_CUSTOMER; KYC_ISSUE; HIGH_RISK_COUNTRY; HIGH_RISK_MERCHANT_CATEGORY; CROSS_BORDER_TRANSACTION; ELEVATED_MERCHANT_CATEGORY,6,2026-07-11T20:43:40
TXN00003462,2026-02-22 15:31:24,CUST000470,Isabella Hussain,Turkey,High,Retail,Verified,0,ACC001155,Savings,Active,MER000143,Cash Withdrawal Merchant 143,Cash Withdrawal,Netherlands,Low,51.22,GBP,Mobile Banking,Purchase,Completed,1,0,0,1,1,0,0,1,Dummy Sanctions,Merchant category under dummy review,1,97,Critical,P1,1,WATCHLIST_MATCH; HIGH_RISK_COUNTRY; HIGH_RISK_MERCHANT_CATEGORY; CROSS_BORDER_TRANSACTION; ELEVATED_MERCHANT_CATEGORY; WATCHLIST_CROSS_BORDER_COMBINATION,6,2026-07-11T20:43:40
