customer_id,full_name,customer_segment,customer_country,country_risk_level,kyc_status,pep_flag,transaction_count,total_transaction_amount,average_transaction_amount,max_transaction_amount,average_transaction_risk_score,max_transaction_risk_score,alert_count,critical_transaction_count,high_transaction_count,medium_transaction_count,watchlist_match_count,suspicious_label_count,customer_rule_based_risk_score,customer_risk_band,customer_review_priority
CUST000103,Sophia Young,Retail,United Arab Emirates,Medium,Verified,0,13,905.61,69.66,367.1,21.62,56,3,0,1,2,0,2,38.61,Medium,P3
CUST000122,Maya Ali,Retail,Germany,Low,Verified,0,9,3558.7,395.41,2653.88,27.89,48,5,0,0,5,0,1,38.57,Medium,P3
CUST000622,Adam Patel,Retail,United Kingdom,Low,Verified,0,9,7115.97,790.66,6268.97,26.89,53,4,0,0,4,0,2,38.57,Medium,P3
CUST000062,Adam Brown,SME,Singapore,Low,Verified,0,9,486.63,54.07,120.74,27.33,48,5,0,0,5,0,1,38.43,Medium,P3
CUST000209,Muhammad Hall,SME,Canada,Low,Verified,0,8,750.62,93.83,261.63,27.62,52,4,0,0,4,0,3,38.31,Medium,P3
CUST000499,Grace Clarke,SME,Italy,Low,Verified,0,13,557.27,42.87,187.88,25.31,44,6,0,0,6,0,1,38.13,Medium,P3
CUST000667,Leo Hall,Retail,Singapore,Low,Verified,0,9,3619.44,402.16,2888.69,19.67,56,3,0,1,2,0,1,38.12,Medium,P3
CUST000094,Lucas Ahmed,Retail,Canada,Low,Verified,0,12,3319.04,276.59,2569.2,25.08,44,6,0,0,6,0,2,38.07,Medium,P3
CUST000951,Ethan Ali,Retail,Pakistan,Medium,Verified,0,10,683.17,68.32,197.86,25.8,48,5,0,0,5,0,1,38.05,Medium,P3
CUST000542,Oliver Robinson,Retail,India,Medium,Verified,0,10,535.05,53.5,144.85,25.8,48,5,0,0,5,0,2,38.05,Medium,P3
CUST000929,Mia Ahmed,Retail,Netherlands,Low,Verified,0,10,482.7,48.27,92.4,25.8,48,5,0,0,5,0,1,38.05,Medium,P3
CUST000252,Adam Walker,SME,United Kingdom,Low,Verified,0,9,452.84,50.32,102.39,24.78,53,4,0,0,4,0,2,38.04,Medium,P3
CUST000927,Muhammad Hall,SME,Germany,Low,Verified,0,6,257.94,42.99,59.86,27.33,56,2,0,1,1,0,1,38.03,Medium,P3
CUST000035,Fatima Green,Retail,United Kingdom,Low,Verified,0,12,636.72,53.06,151.49,24.67,53,4,0,0,4,0,1,38.02,Medium,P3
CUST000165,Isabella Jones,Retail,Singapore,Low,Verified,0,11,5376.96,488.81,4856.68,25.09,48,5,0,0,5,0,1,37.87,Medium,P3
CUST000598,Leo Thomas,Corporate,India,Medium,Verified,0,14,774.46,55.32,241.88,25.0,48,5,0,0,5,0,1,37.85,Medium,P3
CUST000024,Oliver Ali,Retail,United Kingdom,Low,Verified,0,11,3256.72,296.07,2711.76,24.18,44,6,0,0,6,0,2,37.84,Medium,P3
CUST000950,Noah Taylor,Retail,Netherlands,Low,Verified,0,6,440.75,73.46,180.27,32.83,48,4,0,0,4,0,1,37.81,Medium,P3
CUST000382,Mia Clarke,SME,France,Low,Verified,0,10,401.61,40.16,83.12,24.8,48,5,0,0,5,0,1,37.8,Medium,P3
CUST000558,Hannah Green,SME,Canada,Low,Verified,0,7,2046.47,292.35,1770.51,26.29,56,2,0,1,1,0,1,37.77,Medium,P3
CUST000917,Daniel Jones,SME,Italy,Low,Verified,0,8,392.64,49.08,211.09,25.38,52,4,0,0,4,0,1,37.75,Medium,P3
CUST000003,Mia Hussain,SME,United States,Low,Verified,0,6,3473.21,578.87,3084.69,24.33,57,2,0,1,1,0,1,37.73,Medium,P3
CUST000971,Maya Wilson,Retail,Italy,Low,Verified,0,8,514.39,64.3,220.6,25.25,52,4,0,0,4,0,1,37.71,Medium,P3
CUST000649,Noah Brown,Retail,France,Low,Verified,0,9,503.93,55.99,234.04,25.11,52,4,0,0,4,0,1,37.68,Medium,P3
CUST000402,Muhammad Smith,Corporate,United States,Low,Verified,0,9,441.12,49.01,174.43,24.11,57,2,0,1,1,0,1,37.68,Medium,P3
CUST000507,Lucas Miller,Retail,Italy,Low,Verified,0,11,3902.1,354.74,3354.01,24.18,48,5,0,0,5,0,2,37.65,Medium,P3
CUST000740,Adam Jones,Retail,Spain,Low,Verified,0,6,6191.66,1031.94,6002.41,25.67,56,2,0,1,1,0,1,37.62,Medium,P3
CUST000199,Ethan Ahmed,Retail,Germany,Low,Verified,0,9,290.29,32.25,103.72,30.22,49,4,0,0,4,0,2,37.61,Medium,P3
CUST000502,Ali Patel,Retail,United Kingdom,Low,Verified,0,11,558.63,50.78,121.18,25.0,43,6,0,0,6,0,0,37.6,Medium,P3
CUST000157,Noah Davies,Retail,United States,Low,Verified,0,15,1103.14,73.54,233.29,21.53,49,5,0,0,5,0,2,37.43,Medium,P3
CUST000262,Maya Davies,Retail,Singapore,Low,Verified,0,13,920.58,70.81,185.8,22.31,53,4,0,0,4,0,3,37.43,Medium,P3
CUST000648,Ethan Davies,Retail,Pakistan,Medium,Verified,0,7,175.69,25.1,61.52,23.0,57,2,0,1,1,0,1,37.4,Medium,P3
CUST000653,Fatima Green,Retail,Germany,Low,Verified,0,10,953.34,95.33,451.04,29.3,49,4,0,0,4,0,3,37.38,Medium,P3
CUST000481,Muhammad Khan,Retail,United States,Low,Verified,0,12,640.29,53.36,222.76,22.0,53,4,0,0,4,0,1,37.35,Medium,P3
CUST000689,Leo Jones,Retail,Canada,Low,Verified,0,12,467.17,38.93,182.65,22.0,53,4,0,0,4,0,1,37.35,Medium,P3
CUST000312,Zara Wright,Retail,Singapore,Low,Verified,0,7,280.07,40.01,72.95,30.0,53,3,0,0,3,0,2,37.35,Medium,P3
CUST000896,Oliver Miller,Corporate,Germany,Low,Verified,0,7,529.7,75.67,294.33,24.57,56,2,0,1,1,0,1,37.34,Medium,P3
CUST000065,Amelia Miller,SME,Canada,Low,Verified,0,13,460.39,35.41,76.05,23.69,43,6,0,0,6,0,2,37.27,Medium,P3
CUST000350,Grace Jones,Retail,Italy,Low,Verified,0,13,721.88,55.53,220.2,21.69,53,4,0,0,4,0,1,37.27,Medium,P3
CUST000680,Ethan Jones,Retail,Spain,Low,Verified,0,7,376.59,53.8,108.46,24.14,56,2,0,1,1,0,1,37.24,Medium,P3
CUST000107,Zara Khan,Retail,Spain,Low,Verified,0,7,302.89,43.27,78.72,24.14,56,2,0,1,1,0,1,37.24,Medium,P3
CUST000684,Daniel Hussain,Retail,Spain,Low,Verified,0,12,468.28,39.02,93.46,21.5,53,4,0,0,4,0,1,37.22,Medium,P3
CUST000574,Daniel Walker,SME,India,Medium,Verified,0,15,1056.92,70.46,231.92,23.0,43,6,0,0,6,0,0,37.1,Medium,P3
CUST000049,Grace Robinson,Retail,United Arab Emirates,Medium,Verified,0,11,835.24,75.93,276.49,21.91,48,5,0,0,5,0,1,37.08,Medium,P3
CUST000908,Fatima Miller,SME,Netherlands,Low,Verified,0,11,543.4,49.4,128.4,21.0,44,4,0,0,4,1,1,37.05,Medium,P3
CUST000672,James Wilson,Retail,Spain,Low,Verified,0,7,288.06,41.15,73.75,22.71,56,2,0,1,1,0,1,36.88,Medium,P3
CUST000967,Sophia Hall,Retail,Canada,Low,Verified,0,7,427.51,61.07,214.47,30.0,43,5,0,0,5,0,0,36.85,Medium,P3
CUST000075,Lucas Young,Retail,United Arab Emirates,Medium,Verified,0,11,390.21,35.47,114.86,27.82,44,5,0,0,5,0,1,36.76,Medium,P3
CUST000816,Lucas Clarke,SME,Netherlands,Low,Verified,0,8,248.58,31.07,73.83,22.25,56,2,0,1,1,0,1,36.76,Medium,P3
CUST000858,Ethan Taylor,Retail,Spain,Low,Verified,0,12,6579.79,548.32,5796.83,28.25,48,4,0,0,4,0,1,36.66,Medium,P3
CUST000915,Mia Ahmed,Retail,Canada,Low,Verified,0,9,419.74,46.64,124.07,28.89,43,5,0,0,5,0,0,36.57,Medium,P3
CUST000873,Aisha Walker,Retail,Spain,Low,Verified,0,10,806.54,80.65,408.55,19.6,57,2,0,1,1,0,1,36.55,Medium,P3
CUST000670,Grace Miller,Retail,France,Low,Verified,0,11,395.86,35.99,107.34,27.91,39,6,0,0,6,0,0,36.53,Medium,P3
CUST000229,Noah Young,Retail,United Arab Emirates,Medium,Verified,0,8,325.26,40.66,85.84,28.25,43,5,0,0,5,0,0,36.41,Medium,P3
CUST000031,Muhammad Young,Private Banking,France,Low,Verified,0,10,420.05,42.0,120.88,27.4,39,6,0,0,6,0,0,36.4,Medium,P3
CUST000643,Maya Patel,Retail,Germany,Low,Verified,0,6,202.54,33.76,91.76,17.83,62,1,0,1,0,0,1,36.36,Medium,P3
CUST000021,Daniel Brown,Retail,Canada,Low,Verified,0,11,359.59,32.69,95.23,25.18,49,4,0,0,4,0,2,36.34,Medium,P3
CUST000695,Ali Patel,SME,India,Medium,Verified,0,11,337.96,30.72,89.57,27.55,52,3,0,0,3,0,1,36.29,Medium,P3
CUST000596,James Jones,Retail,United Kingdom,Low,Verified,0,11,340.76,30.98,71.19,16.45,58,2,0,1,1,0,1,36.21,Medium,P3
CUST000492,Lucas Miller,Retail,United Arab Emirates,Medium,Verified,0,8,406.7,50.84,88.0,26.12,48,4,0,0,4,0,1,36.13,Medium,P3
CUST000018,Zara Thomas,Retail,Spain,Low,Verified,0,8,436.88,54.61,176.57,19.25,56,2,0,1,1,0,1,36.01,Medium,P3
CUST000618,Oliver Miller,Retail,United Arab Emirates,Medium,Verified,0,7,286.69,40.96,138.13,26.29,52,3,0,0,3,0,1,35.97,Medium,P3
CUST000244,Daniel Ali,Retail,Singapore,Low,Verified,0,12,639.05,53.25,181.47,19.08,56,2,0,1,1,0,1,35.97,Medium,P3
CUST000666,Oliver Green,Retail,France,Low,Verified,0,11,2238.12,203.47,1814.67,25.55,39,6,0,0,6,0,1,35.94,Medium,P3
CUST000147,Lucas Wright,Retail,Italy,Low,Verified,0,10,422.36,42.24,173.33,24.8,48,4,0,0,4,0,0,35.8,Medium,P3
CUST000479,Hannah Ahmed,Corporate,Canada,Low,Verified,0,11,560.87,50.99,160.22,24.73,48,4,0,0,4,0,2,35.78,Medium,P3
CUST000977,Fatima Ahmed,Retail,Pakistan,Medium,Verified,0,11,968.7,88.06,285.49,23.73,44,5,0,0,5,0,2,35.73,Medium,P3
CUST000861,Isabella Khan,Retail,United Kingdom,Low,Verified,0,10,830.8,83.08,325.41,24.4,48,4,0,0,4,0,0,35.7,Medium,P3
CUST000132,Fatima Walker,Retail,Canada,Low,Verified,0,14,3736.66,266.9,3148.56,22.5,49,4,0,0,4,0,2,35.67,Medium,P3
CUST000113,Sophia Young,Private Banking,Italy,Low,Verified,0,10,446.73,44.67,92.57,25.2,43,5,0,0,5,0,0,35.65,Medium,P3
CUST000192,Mia Davies,Retail,Italy,Low,Verified,0,10,4632.01,463.2,3854.45,23.0,53,3,0,0,3,0,2,35.6,Medium,P3
CUST000472,Maya Walker,Retail,Turkey,High,Verified,0,5,240.63,48.13,94.22,32.8,52,2,0,0,2,0,2,35.6,Medium,P3
CUST000836,Adam Ahmed,Private Banking,Spain,Low,Verified,0,12,6675.77,556.31,5762.29,22.92,44,5,0,0,5,0,1,35.53,Medium,P3
CUST000611,Zara Brown,Retail,United States,Low,Verified,0,9,6805.08,756.12,6416.36,23.67,48,4,0,0,4,0,1,35.52,Medium,P3
CUST000867,Fatima Hussain,Retail,Singapore,Low,Verified,0,10,1211.25,121.12,683.53,20.6,45,3,0,0,3,1,0,35.4,Medium,P3
CUST000744,Oliver Walker,Retail,Singapore,Low,Verified,0,12,503.01,41.92,113.72,23.17,48,4,0,0,4,0,1,35.39,Medium,P3
CUST000806,Lucas Ali,Retail,Turkey,High,Verified,0,6,4924.87,820.81,4694.72,33.5,51,2,0,0,2,0,2,35.33,Medium,P3
CUST000960,Aisha Wright,Retail,France,Low,Verified,0,16,2340.53,146.28,1775.1,23.44,43,5,0,0,5,0,0,35.21,Medium,P3
CUST000136,Grace Brown,Retail,India,Medium,Verified,0,13,399.48,30.73,85.86,23.38,43,5,0,0,5,0,0,35.2,Medium,P3
CUST000511,Mia Walker,Retail,Spain,Low,Verified,0,6,694.25,115.71,261.05,31.33,43,4,0,0,4,0,0,35.18,Medium,P3
CUST000980,Leo Taylor,Retail,Netherlands,Low,Verified,0,5,3281.88,656.38,3131.82,30.0,48,3,0,0,3,0,2,35.1,Medium,P3
CUST000800,Aisha Robinson,Retail,Spain,Low,Verified,0,16,1909.16,119.32,1072.11,21.31,48,4,0,0,4,0,2,34.93,Medium,P3
CUST000671,Noah Davies,Retail,Singapore,Low,Verified,0,13,1630.89,125.45,968.93,21.31,48,4,0,0,4,0,1,34.93,Medium,P3
CUST000623,Ethan Green,Retail,Germany,Low,Verified,0,7,468.96,66.99,180.04,30.29,43,4,0,0,4,0,0,34.92,Medium,P3
CUST000278,Zara Clarke,Retail,Singapore,Low,Verified,0,7,304.87,43.55,110.59,29.14,39,5,0,0,5,0,0,34.84,Medium,P3
CUST000881,Lucas Hussain,Retail,United Arab Emirates,Medium,Verified,0,4,2132.17,533.04,1775.09,27.75,53,2,0,0,2,0,1,34.79,Medium,P3
CUST000983,Fatima Brown,Corporate,Italy,Low,Verified,0,6,2958.76,493.13,2189.76,27.5,48,3,0,0,3,0,1,34.48,Medium,P3
CUST000711,Zara Khan,Corporate,Italy,Low,Verified,0,8,488.34,61.04,132.47,25.5,49,3,0,0,3,0,1,34.42,Medium,P3
CUST000995,Oliver Ahmed,Retail,Italy,Low,Verified,0,15,1020.76,68.05,344.1,20.07,43,5,0,0,5,0,1,34.37,Medium,P3
CUST000345,Mia Brown,SME,Spain,Low,Verified,0,12,848.26,70.69,237.72,18.92,48,4,0,0,4,0,2,34.33,Medium,P3
CUST000799,Aisha Jones,Retail,United Kingdom,Low,Verified,0,8,420.94,52.62,91.68,26.12,44,4,0,0,4,0,1,34.33,Medium,P3
CUST000753,Isabella Green,Retail,United Kingdom,Low,Verified,0,9,997.18,110.8,835.12,26.67,48,3,0,0,3,0,1,34.27,Medium,P3
CUST000431,Hannah Smith,Retail,India,Medium,Verified,0,9,542.84,60.32,120.26,25.78,44,4,0,0,4,0,1,34.25,Medium,P3
CUST000645,Lucas Robinson,SME,France,Low,Verified,0,7,803.93,114.85,282.73,28.14,38,5,0,0,5,0,0,34.14,Medium,P3
CUST000848,Mia Smith,SME,Canada,Low,Verified,0,8,245.22,30.65,81.33,27.25,38,5,0,0,5,0,1,33.91,Medium,P3
CUST000098,Oliver Jones,Retail,Netherlands,Low,Verified,0,9,1030.28,114.48,354.49,26.22,43,4,0,0,4,0,0,33.9,Medium,P3
CUST000326,Isabella Jones,Retail,Spain,Low,Verified,0,9,436.36,48.48,154.67,23.33,49,3,0,0,3,0,1,33.88,Medium,P3
CUST000559,Isabella Green,Retail,Netherlands,Low,Verified,0,11,368.95,33.54,132.92,25.27,39,5,0,0,5,0,0,33.87,Medium,P3
CUST000644,Fatima Wilson,Retail,Germany,Low,Verified,0,10,5913.81,591.38,5394.66,25.8,43,4,0,0,4,0,1,33.8,Medium,P3
CUST000308,Fatima Taylor,Retail,Germany,Low,Verified,0,10,412.69,41.27,122.24,25.7,43,4,0,0,4,0,0,33.78,Medium,P3
CUST000605,Ali Wilson,Retail,France,Low,Verified,0,13,1207.16,92.86,463.77,23.77,44,4,0,0,4,0,1,33.74,Medium,P3
CUST000496,Ali Wilson,Retail,Canada,Low,Verified,0,10,493.76,49.38,124.41,24.7,39,5,0,0,5,0,0,33.72,Medium,P3
CUST000678,Ethan Davies,Retail,Netherlands,Low,Verified,0,8,489.02,61.13,169.07,24.38,48,3,0,0,3,0,1,33.7,Medium,P3
CUST000712,Sophia Jones,Corporate,Italy,Low,Verified,0,10,431.76,43.18,92.88,24.2,48,3,0,0,3,0,1,33.65,Medium,P3
CUST000530,Muhammad Wright,Corporate,France,Low,Verified,0,7,443.94,63.42,111.98,25.0,52,2,0,0,2,0,1,33.65,Medium,P3
CUST000628,Fatima Wilson,Corporate,Canada,Low,Verified,0,9,612.81,68.09,158.62,23.0,53,2,0,0,2,0,1,33.6,Medium,P3
CUST000969,Adam Brown,Retail,Singapore,Low,Verified,0,5,162.23,32.45,73.34,31.0,44,3,0,0,3,0,2,33.55,Medium,P3
CUST000822,Oliver Khan,Retail,United States,Low,Verified,0,11,732.41,66.58,280.68,22.82,44,4,0,0,4,0,1,33.51,Medium,P3
CUST000471,Adam Wilson,Retail,Germany,Low,Verified,0,7,283.55,40.51,80.27,23.57,48,3,0,0,3,0,1,33.49,Medium,P3
CUST000913,Zara Hussain,Retail,United States,Low,Verified,0,9,1353.72,150.41,896.93,24.44,43,4,0,0,4,0,0,33.46,Medium,P3
CUST000383,Ali Brown,SME,Italy,Low,Verified,0,9,2629.98,292.22,1267.94,24.22,43,4,0,0,4,0,0,33.4,Medium,P3
CUST000865,Aisha Taylor,Retail,United Arab Emirates,Medium,Verified,0,9,3162.17,351.35,2441.71,23.22,48,3,0,0,3,0,1,33.4,Medium,P3
CUST000501,Ali Wright,Retail,Italy,Low,Verified,0,10,4323.18,432.32,3552.18,24.1,43,4,0,0,4,0,0,33.38,Medium,P3
CUST000002,Maya Wilson,Retail,United States,Low,Verified,0,7,430.03,61.43,163.71,22.86,48,3,0,0,3,0,1,33.32,Medium,P3
CUST000636,Fatima Walker,Retail,United Kingdom,Low,Verified,0,11,852.73,77.52,225.44,21.0,49,3,0,0,3,0,2,33.3,Medium,P3
CUST000200,Sophia Green,Retail,Singapore,Low,Verified,0,5,4365.89,873.18,4127.07,31.6,43,3,0,0,3,0,1,33.25,Medium,P3
CUST000459,Leo Jones,Retail,Italy,Low,Verified,0,8,252.84,31.6,80.05,23.5,43,4,0,0,4,0,1,33.22,Medium,P3
CUST000318,Leo Khan,Private Banking,United Arab Emirates,Medium,Verified,0,10,929.16,92.92,404.07,23.4,43,4,0,0,4,0,0,33.2,Medium,P3
CUST000074,Zara Clarke,Retail,Canada,Low,Verified,0,12,931.24,77.6,503.1,22.83,43,4,0,0,4,0,1,33.06,Medium,P3
CUST000465,Leo Hussain,Retail,India,Medium,Verified,0,8,256.84,32.11,64.06,22.62,52,2,0,0,2,0,2,33.06,Medium,P3
CUST000656,Lucas Thomas,Retail,India,Medium,Verified,0,14,1062.58,75.9,222.61,21.57,39,5,0,0,5,0,0,32.94,Medium,P3
CUST000424,Ethan Ahmed,Retail,Singapore,Low,Verified,0,12,1565.17,130.43,1287.62,22.25,43,4,0,0,4,0,2,32.91,Medium,P3
CUST000690,James Khan,Retail,India,Medium,Verified,0,8,315.78,39.47,147.06,20.12,53,2,0,0,2,0,1,32.88,Medium,P3
CUST000287,Mia Khan,Retail,France,Low,Verified,0,10,676.84,67.68,211.62,21.0,48,3,0,0,3,0,1,32.85,Medium,P3
CUST000567,Aisha Young,Retail,France,Low,Verified,0,8,588.89,73.61,180.22,29.12,39,4,0,0,4,0,0,32.83,Medium,P3
CUST000789,Fatima Davies,Corporate,France,Low,Verified,0,12,735.19,61.27,184.71,22.33,38,5,0,0,5,0,1,32.68,Medium,P3
CUST000964,Aisha Green,Retail,Pakistan,Medium,Verified,0,13,499.19,38.4,131.76,20.31,48,3,0,0,3,0,1,32.68,Medium,P3
CUST000503,Amelia Wright,Retail,Spain,Low,Verified,0,20,1355.4,67.77,256.0,20.25,39,5,0,0,5,0,0,32.61,Medium,P3
CUST000988,Noah Ali,Corporate,Netherlands,Low,Verified,0,8,297.68,37.21,70.71,20.0,48,3,0,0,3,0,1,32.6,Medium,P3
CUST000216,Maya Smith,Retail,Singapore,Low,Verified,0,6,156.91,26.15,62.39,27.0,48,2,0,0,2,0,2,32.35,Medium,P3
CUST000226,James Green,Retail,Singapore,Low,Verified,0,3,26.98,8.99,13.63,26.0,53,1,0,0,1,0,1,32.35,Medium,P3
CUST000847,Fatima Robinson,Retail,Pakistan,Medium,Verified,0,8,771.46,96.43,200.33,28.38,38,4,0,0,4,0,0,32.2,Medium,P3
CUST000168,Zara Thomas,Retail,Pakistan,Medium,Verified,0,12,774.01,64.5,305.56,18.33,48,3,0,0,3,0,1,32.18,Medium,P3
CUST000451,Ali Robinson,Retail,Singapore,Low,Verified,0,2,43.67,21.84,28.46,34.0,48,1,0,0,1,0,1,32.1,Medium,P3
CUST000282,Hannah Khan,Retail,United Kingdom,Low,Verified,0,7,292.67,41.81,73.5,26.29,43,3,0,0,3,0,0,31.92,Medium,P3
CUST000926,Noah Hussain,Retail,India,Medium,Verified,0,7,4672.18,667.45,4210.5,24.29,44,3,0,0,3,0,1,31.87,Medium,P3
CUST000924,Grace Young,Retail,Singapore,Low,Verified,0,6,216.59,36.1,99.19,25.83,43,3,0,0,3,0,0,31.81,Medium,P3
CUST000204,James Walker,SME,France,Low,Verified,0,7,1132.63,161.8,484.72,23.71,44,3,0,0,3,0,1,31.73,Medium,P3
CUST000029,Amelia Walker,Retail,United Arab Emirates,Medium,Verified,0,8,563.27,70.41,179.28,25.38,43,3,0,0,3,0,0,31.7,Medium,P3
CUST000906,Zara Davies,Private Banking,United Kingdom,Low,Verified,0,9,326.77,36.31,74.84,25.33,43,3,0,0,3,0,1,31.68,Medium,P3
CUST000592,Fatima Wright,Retail,Pakistan,Medium,Verified,0,7,493.45,70.49,181.18,26.14,38,4,0,0,4,0,0,31.64,Medium,P3
CUST000259,Aisha Brown,Retail,India,Medium,Verified,0,9,2216.52,246.28,1664.09,23.33,44,3,0,0,3,0,1,31.63,Medium,P3
CUST000768,Zara Robinson,Retail,Netherlands,Low,Verified,0,6,495.17,82.53,195.66,22.17,49,2,0,0,2,0,1,31.59,Medium,P3
CUST000784,Aisha Hall,Retail,Germany,Low,Verified,0,8,1838.14,229.77,1462.93,24.5,43,3,0,0,3,0,0,31.48,Medium,P3
CUST000414,Maya Smith,Retail,India,Medium,Verified,0,10,416.35,41.64,84.07,22.6,44,3,0,0,3,0,2,31.45,Medium,P3
CUST000737,Noah Walker,Retail,United States,Low,Verified,0,6,3829.72,638.29,3648.06,22.5,44,3,0,0,3,0,1,31.42,Medium,P3
CUST000594,Oliver Wright,SME,Singapore,Low,Verified,0,11,528.71,48.06,164.16,22.36,44,3,0,0,3,0,1,31.39,Medium,P3
CUST000956,Fatima Wilson,Retail,Netherlands,Low,Verified,0,8,635.05,79.38,296.84,24.12,43,3,0,0,3,0,0,31.38,Medium,P3
CUST000570,Ethan Davies,Retail,Singapore,Low,Verified,0,8,337.96,42.24,77.56,24.12,43,3,0,0,3,0,0,31.38,Medium,P3
CUST000175,Leo Ahmed,Retail,Netherlands,Low,Verified,0,11,458.73,41.7,101.63,24.0,38,4,0,0,4,0,0,31.1,Medium,P3
CUST000968,Adam Wilson,Retail,France,Low,Verified,0,9,287.15,31.91,67.69,21.89,48,2,0,0,2,0,2,31.07,Medium,P3
CUST000149,Fatima Young,Retail,United Kingdom,Low,Verified,0,10,1473.44,147.34,1071.08,22.8,43,3,0,0,3,0,1,31.05,Medium,P3
CUST000779,Grace Ahmed,Retail,India,Medium,Verified,0,8,1300.29,162.54,929.72,21.75,48,2,0,0,2,0,1,31.04,Medium,P3
CUST000475,Oliver Jones,SME,Netherlands,Low,Verified,0,7,226.66,32.38,62.2,21.71,48,2,0,0,2,0,1,31.03,Medium,P3
CUST000079,Daniel Green,Retail,Spain,Low,Verified,0,8,448.07,56.01,126.91,22.5,43,3,0,0,3,0,0,30.98,Medium,P3
CUST000036,Sophia Taylor,Retail,India,Medium,Verified,0,11,1271.37,115.58,472.58,22.18,43,3,0,0,3,0,0,30.9,Medium,P3
CUST000739,Grace Wilson,Retail,India,Medium,Verified,0,10,245.5,24.55,44.04,22.2,43,3,0,0,3,0,0,30.9,Medium,P3
CUST000220,Sophia Brown,Retail,India,Medium,Verified,0,4,151.85,37.96,72.64,28.25,44,2,0,0,2,0,1,30.86,Medium,P3
CUST000023,Noah Patel,Retail,France,Low,Verified,0,12,879.72,73.31,311.77,22.0,43,3,0,0,3,0,0,30.85,Medium,P3
CUST000749,Leo Wilson,Retail,United Arab Emirates,Medium,Verified,0,15,5146.9,343.13,4477.33,20.13,44,3,0,0,3,0,1,30.83,Medium,P3
CUST000301,Isabella Taylor,Retail,Singapore,Low,Verified,0,8,220.58,27.57,51.74,21.88,43,3,0,0,3,0,0,30.82,Medium,P3
CUST000905,Isabella Ahmed,SME,Singapore,Low,Verified,0,9,353.87,39.32,102.77,21.67,43,3,0,0,3,0,0,30.77,Medium,P3
CUST000933,Lucas Wright,Corporate,Pakistan,Medium,Verified,0,12,647.23,53.94,274.12,20.33,48,2,0,0,2,0,1,30.68,Medium,P3
CUST000904,Daniel Hussain,Private Banking,Pakistan,Medium,Verified,0,8,1054.99,131.87,665.92,20.25,48,2,0,0,2,0,0,30.66,Medium,P3
CUST000128,Oliver Thomas,Retail,United States,Low,Verified,0,9,400.8,44.53,147.4,20.22,48,2,0,0,2,0,1,30.66,Medium,P3
CUST000528,Zara Ahmed,Retail,United Arab Emirates,Medium,Verified,0,6,192.54,32.09,54.09,28.33,39,3,0,0,3,0,0,30.63,Medium,P3
CUST000587,James Hall,Retail,Netherlands,Low,Verified,0,13,993.64,76.43,610.73,20.46,43,3,0,0,3,0,0,30.47,Medium,P3
CUST000263,Grace Jones,Retail,Spain,Low,Verified,0,8,588.25,73.53,253.45,20.0,52,1,0,0,1,0,1,30.4,Medium,P3
CUST000616,Oliver Hall,Retail,Germany,Low,Verified,0,10,451.91,45.19,134.18,19.5,43,3,0,0,3,0,0,30.22,Medium,P3
CUST000051,Amelia Wright,Retail,Canada,Low,Verified,0,15,597.52,39.83,80.86,18.33,39,4,0,0,4,0,0,30.13,Medium,P3
CUST000640,Isabella Taylor,Retail,Singapore,Low,Verified,0,10,1334.51,133.45,677.34,17.1,48,2,0,0,2,0,1,29.88,Low,No Review
CUST000115,Daniel Khan,Retail,France,Low,Verified,0,7,332.13,47.45,107.57,24.14,39,3,0,0,3,0,0,29.58,Low,No Review
CUST000063,Isabella Khan,SME,Germany,Low,Verified,0,12,5638.23,469.85,3047.48,16.83,43,3,0,0,3,0,1,29.56,Low,No Review
CUST000357,Adam Young,Retail,United Kingdom,Low,Verified,0,6,2409.07,401.51,2058.38,25.83,38,3,0,0,3,0,0,29.56,Low,No Review
CUST000730,James Clarke,Retail,United Kingdom,Low,Verified,0,5,1063.65,212.73,616.67,25.8,38,3,0,0,3,0,0,29.55,Low,No Review
CUST000155,Isabella Ahmed,Retail,India,Medium,Verified,0,12,661.38,55.12,158.66,22.67,44,2,0,0,2,0,1,29.47,Low,No Review
CUST000697,Muhammad Wright,SME,United Arab Emirates,Medium,Verified,0,14,1589.35,113.52,493.58,16.0,52,1,0,0,1,0,1,29.4,Low,No Review
CUST000837,Zara Walker,SME,Pakistan,Medium,Verified,0,9,1073.04,119.23,446.26,24.44,38,3,0,0,3,0,0,29.21,Low,No Review
CUST000073,Aisha Hall,Retail,Spain,Low,Verified,0,10,331.02,33.1,131.42,21.6,44,2,0,0,2,0,1,29.2,Low,No Review
CUST000660,Leo Clarke,Retail,Italy,Low,Verified,0,8,730.69,91.34,286.52,24.12,38,3,0,0,3,0,0,29.13,Low,No Review
CUST000723,Hannah Taylor,Retail,Pakistan,Medium,Verified,0,9,454.2,50.47,162.99,22.33,39,3,0,0,3,0,0,29.13,Low,No Review
CUST000245,Amelia Robinson,Retail,India,Medium,Verified,0,9,767.29,85.25,237.24,22.11,48,1,0,0,1,0,1,29.13,Low,No Review
CUST000436,Noah Smith,Retail,France,Low,Verified,0,10,751.89,75.19,296.6,21.2,44,2,0,0,2,0,1,29.1,Low,No Review
CUST000835,Ethan Smith,Retail,Germany,Low,Verified,0,7,337.63,48.23,106.21,21.14,44,2,0,0,2,0,1,29.08,Low,No Review
